Year_of_Birth,Marital_Status,Disposable_Income,No_of_Kids_in_home,No_of_Teen_in_home,Recency,Discounted_Purchases,WebPurchases,CatalogPurchases,StorePurchases,Amount_on_Wines,Amount_on_Fruits,Amount_on_MeatProducts,Amount_on_FishProducts,Amount_on_SweetProducts,Amount_on_GoldProds,WebVisitsMonth,Cmp3Accepted,Cmp4Accepted,Cmp5Accepted,Cmp1Accepted,Cmp2Accepted,Any_Complain,Enrol_year,Enrol_Month,Enrol_Age,Enrol_day,Enrol_wkday,Year_Birth_Clus,CatPurchase_Clus,WebPurchuse_Clus,WebVisit_Clus,Education_Ordinal
1987,1,30302.4,1,0,33,1,1,0,2,1.0804178182729878,1.9459101490553132,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.9459101490553132,8,0,0,0,0,0,0,2013,12,26,7,2,1,0,0,0,5
1947,2,99360.0,0,0,30,1,7,6,12,2.069351287081033,3.258096538021482,4.7535901911063645,4.0943445622221,4.23410650459726,3.828641396489095,3,0,0,1,1,0,0,2012,11,65,24,2,1,0,0,0,4
1973,2,55707.6,1,1,13,3,2,0,4,1.6684735252826461,1.3862943611198906,2.833213344056216,0.0,0.0,2.1972245773362196,7,0,0,0,0,0,0,2013,9,40,18,6,1,0,0,0,3
1956,1,46142.4,1,1,69,3,3,0,3,1.63454690370149,1.3862943611198906,2.70805020110221,0.0,0.0,1.0986122886681098,7,0,0,0,0,0,0,2014,3,58,30,3,1,0,0,0,3
1980,1,39318.0,1,0,56,2,2,0,4,1.372306733580753,1.9459101490553132,2.8903717578961645,2.0794415416798357,1.3862943611198906,1.3862943611198906,5,0,0,0,0,0,0,2014,2,34,23,3,1,0,0,0,3
1976,3,91838.4,1,1,45,4,9,5,7,1.9299082210139993,3.5263605246161616,5.181783550292085,4.51085950651685,4.9344739331306915,3.4339872044851463,5,0,0,0,0,0,0,2013,9,37,9,1,1,0,0,0,5
1970,3,77871.05492067258,1,1,59,7,4,10,4,1.9377050613615177,3.828641396489095,3.8918202981106265,4.553876891600541,4.204692619390966,4.574710978503383,3,0,0,0,0,0,0,2013,5,43,18,2,1,0,0,0,3
1975,1,53986.8,0,1,33,5,5,1,5,1.7306622908306295,1.3862943611198906,4.672828834461906,3.912023005428146,2.3978952727983707,4.672828834461906,6,0,0,0,0,0,0,2012,12,37,9,3,1,0,0,0,5
1956,0,59317.2,0,1,16,2,7,1,5,1.8588105191644075,1.9459101490553132,4.61512051684126,3.295836866004329,0.0,2.8903717578961645,8,0,0,0,0,0,0,2012,3,56,8,4,1,0,0,0,5
1947,3,76816.8,2,1,63,7,8,2,5,1.9489089836740094,1.3862943611198906,3.4339872044851463,0.0,0.0,2.1972245773362196,7,0,0,0,1,0,0,2014,10,67,6,1,1,0,0,0,4
1966,1,82966.8,0,1,30,1,4,1,5,1.7087018253879918,2.772588722239781,4.330733340286331,3.5263605246161616,2.772588722239781,1.9459101490553132,4,0,0,0,0,0,0,2014,1,48,27,1,1,0,0,0,5
1970,2,79898.4,0,0,90,1,2,8,9,2.038403653368476,3.367295829986474,6.042632833682381,2.833213344056216,3.6635616461296463,0.0,1,0,0,0,0,0,0,2014,3,44,3,1,1,0,0,0,4
1974,1,103012.8,0,0,69,1,6,6,7,2.060529603785608,3.1354942159291497,6.738152494595957,3.258096538021482,4.564348191467836,3.6635616461296463,2,0,0,1,0,0,0,2014,5,40,29,4,1,0,0,0,4
1974,2,56224.8,1,1,88,6,5,1,3,1.7272161148848966,1.6094379124341003,4.382026634673881,2.0794415416798357,0.6931471805599453,4.382026634673881,8,1,0,0,0,0,0,2014,3,40,31,1,1,0,0,0,4
1973,3,41493.6,2,1,8,1,1,0,2,1.2711498482847257,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,6,0,0,0,0,0,0,2014,11,41,4,5,1,0,0,0,4
1978,1,41256.0,1,0,75,4,4,1,3,1.6783497616208911,2.3978952727983707,4.07753744390572,2.6390573296152584,0.6931471805599453,3.2188758248682006,8,0,0,0,0,0,0,2013,2,35,5,5,1,0,0,0,5
1952,1,53626.8,1,1,89,2,1,1,2,1.4298455472897516,1.3862943611198906,1.791759469228055,0.0,0.0,2.4849066497880004,7,1,0,0,0,0,0,2014,10,62,1,6,1,0,0,0,5
1969,1,77508.0,0,0,105,1,9,4,10,2.0580741557044764,4.955827057601261,5.1298987149230735,3.6109179126442243,3.8501476017100584,3.4339872044851463,6,0,0,0,0,0,0,2012,10,43,14,3,1,0,0,0,5
1977,0,84214.8,0,1,17,3,7,3,13,1.9862097525467475,4.5217885770490405,5.1298987149230735,4.248495242049359,3.8066624897703196,4.897839799950911,5,0,0,0,0,0,0,2013,7,36,21,3,1,0,0,0,4
1986,1,21802.8,1,0,47,1,1,0,2,1.3105061862047918,1.3862943611198906,1.791759469228055,0.0,0.0,2.0794415416798357,8,0,0,0,0,0,0,2013,2,27,19,5,1,0,0,0,4
1989,1,81055.2,0,0,97,1,4,10,5,2.050076221719149,4.927253685157205,6.645090969505644,5.017279836814924,3.6635616461296463,5.153291594497779,3,0,0,0,0,0,0,2012,8,23,31,0,1,0,0,0,4
1956,1,89121.59999999998,0,0,90,1,4,3,5,1.844195357303668,4.248495242049359,5.755742213586912,4.584967478670572,5.1647859739235145,3.7376696182833684,2,0,0,0,0,0,0,2013,2,57,14,4,1,0,0,0,5
1982,3,50594.4,1,0,38,2,3,1,3,1.5996388013001024,2.3978952727983707,4.0943445622221,1.0986122886681098,1.6094379124341003,3.332204510175204,6,1,0,0,0,0,0,2013,11,31,19,5,1,0,0,0,5
1976,1,110595.6,0,0,32,0,5,11,5,2.0429015382992897,5.231108616854587,6.682108597449809,4.672828834461906,5.099866427824199,3.044522437723423,2,0,0,1,1,0,0,2012,12,36,12,6,1,0,0,0,3
1966,2,83115.59999999999,0,1,21,1,9,1,7,1.9755521762697152,2.1972245773362196,3.4965075614664802,2.6390573296152584,1.791759469228055,3.091042453358316,6,0,1,0,0,0,0,2014,5,48,3,2,1,0,0,0,5
1976,3,26736.0,1,0,92,1,1,0,2,1.1247482629090362,1.6094379124341003,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.0986122886681098,8,0,0,0,0,0,0,2013,5,37,19,3,1,0,0,0,5
1955,0,102819.6,0,0,13,1,2,4,10,2.100671681796611,3.044522437723423,5.7430031878094825,3.828641396489095,4.248495242049359,3.9512437185814275,1,0,1,1,1,1,0,2014,3,59,21,0,1,0,0,0,5
1964,1,92924.4,0,0,77,1,4,5,13,1.9931472818006903,3.2188758248682006,6.093569770045136,3.4011973816621555,3.8066624897703196,3.4011973816621555,1,0,0,1,0,0,0,2013,11,49,26,5,1,0,0,0,5
1961,1,92444.4,0,1,10,1,7,7,12,1.9671966564317944,4.605170185988092,5.811140992976701,5.1298987149230735,3.9889840465642745,2.3978952727983707,3,0,0,0,0,0,0,2013,10,52,13,3,1,0,0,0,4
1983,3,23332.8,1,0,15,3,4,1,2,1.4087998161504007,1.3862943611198906,3.1780538303479458,1.3862943611198906,1.0986122886681098,2.3978952727983707,7,0,0,0,0,0,0,2014,2,31,22,2,1,0,0,0,5
1955,2,43356.0,0,1,53,6,3,8,4,1.8072636887169242,3.8501476017100584,4.852030263919617,4.23410650459726,4.04305126783455,3.6375861597263857,4,1,0,0,0,0,0,2013,2,58,2,2,1,0,0,0,5
1977,2,56430.0,0,1,59,3,6,3,5,1.8810945047250232,2.3978952727983707,4.6913478822291435,3.044522437723423,0.0,3.295836866004329,6,0,0,0,0,0,0,2013,7,36,11,4,1,0,0,0,5
1977,1,36926.4,1,1,96,1,1,0,2,1.2711498482847257,1.791759469228055,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.6094379124341003,6,0,0,0,0,0,0,2014,12,37,3,6,1,0,0,0,5
1960,2,66818.22328447543,0,0,87,1,1,3,4,1.6985302777514544,2.70805020110221,3.9318256327243257,1.3862943611198906,1.0986122886681098,3.6888794541139363,2,0,0,0,0,0,0,2013,5,53,11,2,1,0,0,0,4
1973,2,46569.6,1,0,28,4,5,1,4,1.77073964639405,3.044522437723423,3.970291913552122,1.3862943611198906,2.995732273553991,3.4339872044851463,8,1,0,0,0,0,0,2012,8,39,26,3,1,0,0,0,5
1964,0,40053.6,1,1,45,3,2,0,4,1.5397794579522743,2.302585092994046,3.713572066704308,1.3862943611198906,2.0794415416798357,2.3978952727983707,7,0,0,0,0,0,0,2013,6,49,2,3,1,0,0,0,5
1976,2,39898.8,1,0,18,2,2,1,3,1.2484412575662103,2.6390573296152584,3.091042453358316,2.995732273553991,2.70805020110221,3.7612001156935624,6,0,0,0,0,0,0,2013,2,37,20,6,1,0,0,0,5
1960,2,41464.8,0,1,50,2,2,0,3,1.579009137828587,1.6094379124341003,1.9459101490553132,1.0986122886681098,0.0,1.791759469228055,6,0,0,0,0,0,0,2014,3,54,30,3,1,0,0,0,4
1975,1,48412.8,0,1,55,2,4,1,5,1.8524277618844993,1.3862943611198906,1.9459101490553132,0.0,0.0,1.0986122886681098,7,0,0,0,0,0,0,2013,10,38,13,3,1,0,0,0,4
1977,0,37190.4,1,0,90,1,1,0,3,1.4196068415100236,1.3862943611198906,2.70805020110221,2.0794415416798357,1.3862943611198906,1.0986122886681098,7,0,0,0,0,0,0,2013,4,36,22,1,1,0,0,0,5
1966,2,73870.8,0,1,15,1,4,2,10,1.8949910974525486,4.465908118654584,4.48863636973214,3.4965075614664802,2.70805020110221,3.5553480614894135,3,0,0,0,0,0,0,2013,7,47,17,6,1,0,0,0,5
1970,1,62895.6,0,2,63,4,6,4,12,1.9031681972312866,4.700480365792417,5.605802066295998,4.330733340286331,4.59511985013459,4.189654742026425,6,0,0,0,0,0,0,2013,2,43,2,2,1,0,0,0,5
1971,1,66189.59999999999,1,1,79,4,7,2,5,1.9021737291891518,1.3862943611198906,4.477336814478207,1.6094379124341003,2.4849066497880004,3.1780538303479458,7,0,0,0,0,0,0,2012,7,41,30,1,1,0,0,0,4
1972,3,94370.4,0,1,90,1,4,9,4,2.109686403139914,1.3862943611198906,5.777652323222656,3.8501476017100584,3.58351893845611,2.8903717578961645,6,0,0,0,0,0,0,2013,4,41,21,3,1,0,0,0,4
1979,3,105503.31944484859,0,0,60,0,0,0,1,1.5341940066777084,1.791759469228055,7.382746449738912,2.5649493574615367,1.6094379124341003,3.1354942159291497,0,0,1,0,0,0,0,2012,12,33,8,2,1,0,0,0,2
1952,1,41805.6,1,1,69,3,2,1,4,1.5099182003836584,3.295836866004329,3.4011973816621555,3.4011973816621555,2.70805020110221,3.871201010907891,6,0,0,0,0,0,0,2013,1,61,19,2,1,0,0,0,5
1980,2,19034.4,1,0,33,1,1,0,3,1.0804178182729878,1.6094379124341003,1.6094379124341003,2.4849066497880004,2.302585092994046,2.3978952727983707,8,0,0,0,0,0,0,2013,6,33,27,4,1,0,0,0,1
1969,2,60016.8,1,0,16,2,4,1,8,1.868819104784765,2.8903717578961645,4.356708826689592,2.995732273553991,2.3978952727983707,3.7612001156935624,5,0,0,0,0,0,0,2014,1,45,22,6,1,0,0,0,3
1979,3,27330.0,1,0,47,1,1,0,2,1.223156202527103,1.6094379124341003,2.1972245773362196,0.0,0.0,0.6931471805599453,8,0,0,0,0,0,0,2013,6,34,19,6,1,0,0,0,5
1952,2,72826.8,0,1,30,4,4,4,10,1.8726220769889215,4.543294782270004,5.37989735354046,4.1588830833596715,1.9459101490553132,3.2188758248682006,3,0,0,0,0,0,0,2013,1,61,6,3,1,0,0,0,5
1963,2,83552.4,0,1,42,2,8,2,11,1.866876239930001,5.10594547390058,5.375278407684165,5.147494476813453,3.4339872044851463,3.9889840465642745,5,0,0,0,0,0,0,2013,3,50,17,3,1,0,0,0,5
1988,0,97633.2,0,0,25,1,3,10,13,1.8131782269605679,3.295836866004329,6.052089168924417,3.332204510175204,4.189654742026425,4.343805421853684,1,0,0,0,0,0,0,2014,2,26,25,5,1,0,0,0,5
1974,0,85353.59999999999,1,0,87,3,2,10,12,2.063196717950949,5.093750200806762,6.104793232414985,3.044522437723423,0.0,3.4657359027997265,7,0,0,0,0,0,0,2012,6,38,10,3,1,0,0,0,5
1960,1,73416.0,0,1,77,2,5,5,6,1.947867540121006,3.332204510175204,3.4011973816621555,1.9459101490553132,3.2188758248682006,5.389071729816501,3,1,0,0,0,0,0,2014,4,54,23,6,1,0,0,0,5
1960,4,81343.2,0,0,7,1,3,6,6,1.9572644719401497,4.454347296253507,6.091309882077698,4.394449154672439,3.044522437723423,4.634728988229636,1,0,0,0,0,0,0,2013,7,53,12,0,1,0,0,0,4
1976,2,39898.8,1,0,18,2,2,1,3,1.2484412575662103,2.6390573296152584,3.091042453358316,2.995732273553991,2.70805020110221,3.7612001156935624,6,0,0,0,0,0,0,2013,2,37,20,6,1,0,0,0,5
1960,1,78037.2,0,1,36,4,10,3,13,1.883418917934741,4.709530201312334,5.676753802268282,4.442651256490317,3.6375861597263857,4.465908118654584,7,0,0,0,0,0,0,2013,3,53,17,3,1,0,0,0,5
1951,3,32643.6,1,1,99,2,1,1,2,1.372306733580753,1.791759469228055,3.091042453358316,1.6094379124341003,0.0,3.2188758248682006,8,0,0,0,0,0,0,2012,6,61,8,0,1,0,0,0,5
1961,3,75368.4,0,1,90,3,5,3,12,1.984669696731773,3.4657359027997265,4.912654885736052,2.3978952727983707,3.091042453358316,4.605170185988092,5,0,0,0,0,0,0,2012,8,51,31,0,1,0,0,0,5
1959,2,46489.2,1,1,67,2,2,0,3,1.2711498482847257,2.6390573296152584,2.8903717578961645,2.1972245773362196,1.9459101490553132,2.6390573296152584,7,0,0,0,0,0,0,2014,3,55,30,3,1,0,0,0,2
1958,3,60139.2,1,1,75,2,1,0,4,1.6281310150671582,1.3862943611198906,2.3978952727983707,0.0,0.0,1.0986122886681098,5,0,1,0,0,0,0,2014,6,56,20,0,1,0,0,0,5
1973,0,45312.0,1,0,61,1,2,0,3,1.496434016604423,1.9459101490553132,2.6390573296152584,1.0986122886681098,2.3978952727983707,0.0,6,0,0,0,0,0,0,2013,11,40,8,0,1,0,0,0,3
1980,1,44137.2,1,0,23,1,2,1,2,1.5163019408528369,1.6094379124341003,2.8903717578961645,0.0,1.3862943611198906,2.6390573296152584,8,0,0,0,0,0,0,2014,10,34,4,2,1,0,0,0,5
1977,1,78798.0,0,1,84,1,5,10,8,1.8629038905519502,5.111987788356544,5.961005339623274,4.672828834461906,3.6109179126442243,3.4011973816621555,3,0,0,0,0,0,0,2013,2,36,12,5,1,0,0,0,5
1957,0,26764.8,0,0,98,1,1,0,2,1.1622831138840004,1.791759469228055,2.0794415416798357,0.0,1.6094379124341003,1.0986122886681098,8,0,0,0,0,0,0,2012,4,55,8,3,1,0,0,0,5
1974,1,38760.0,1,0,8,1,1,0,3,1.372306733580753,1.9459101490553132,1.9459101490553132,1.9459101490553132,1.791759469228055,1.9459101490553132,8,0,0,0,0,0,0,2013,3,39,1,0,1,0,0,0,5
1975,2,47028.0,1,0,98,2,2,1,4,1.6684735252826461,2.4849066497880004,2.9444389791664403,2.995732273553991,2.1972245773362196,2.5649493574615367,5,0,0,0,0,0,0,2014,4,39,26,2,1,0,0,0,4
1979,2,9000.0,1,1,12,4,2,1,3,1.2484412575662103,2.1972245773362196,1.6094379124341003,2.6390573296152584,1.6094379124341003,3.258096538021482,6,0,0,0,0,0,0,2012,12,33,27,4,1,0,0,0,5
1978,3,799999.2,1,0,30,4,3,1,3,1.3105061862047918,2.8903717578961645,2.9444389791664403,2.1972245773362196,0.6931471805599453,2.5649493574615367,6,0,0,0,0,0,0,2013,2,35,6,6,1,0,0,0,5
1977,1,66508.8,0,1,13,4,7,5,9,1.9668981094094211,4.174387269895637,5.220355825078324,2.3978952727983707,3.9889840465642745,4.68213122712422,6,1,0,0,0,0,0,2012,11,35,25,3,1,0,0,0,4
1976,2,40746.0,1,0,99,4,5,1,5,1.7340313214932865,1.791759469228055,4.859812404361672,3.1780538303479458,2.0794415416798357,2.3978952727983707,8,0,0,0,0,0,0,2013,9,37,8,3,1,0,0,0,5
1975,3,68058.0,0,0,59,1,7,3,4,1.883418917934741,4.6913478822291435,5.480638923341991,5.472270673671475,5.153291594497779,2.302585092994046,4,0,0,0,0,0,0,2012,5,37,12,2,1,0,0,0,5
1950,1,96432.0,0,0,63,2,4,4,5,2.1177668418232294,4.499809670330265,6.12029741895095,4.727387818712341,3.784189633918261,3.784189633918261,2,0,1,1,1,0,0,2013,3,63,3,3,1,0,0,0,4
1951,0,98952.0,0,0,85,1,5,3,6,1.881679452127038,3.9318256327243257,6.352629396319567,3.970291913552122,3.4965075614664802,2.772588722239781,1,0,0,0,0,0,0,2013,2,62,12,5,1,0,0,0,5
1968,1,27088.8,2,1,35,2,2,0,3,1.4892992254175486,1.3862943611198906,2.1972245773362196,1.0986122886681098,0.0,1.0986122886681098,7,0,0,0,0,0,0,2013,10,45,28,1,1,0,0,0,5
1978,3,116251.2,0,0,86,1,7,7,9,2.0564070955388662,3.8501476017100584,6.601230118728877,3.713572066704308,5.272999558563747,3.091042453358316,2,0,1,1,1,0,0,2013,6,35,8,2,1,0,0,0,5
1966,1,57607.2,1,1,62,1,1,0,3,1.4741440143630178,1.3862943611198906,2.4849066497880004,1.3862943611198906,1.0986122886681098,1.0986122886681098,6,0,0,0,0,0,0,2014,9,48,6,2,1,0,0,0,5
1976,1,43995.6,1,0,47,1,1,1,3,1.4298455472897516,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.3862943611198906,1.791759469228055,2,0,0,0,0,0,0,2014,4,38,25,0,1,0,0,0,4
1949,2,109010.4,0,0,64,1,4,9,13,2.0359198019168927,4.30406509320417,4.77912349311153,5.209486152841421,5.236441962829949,4.543294782270004,1,0,0,0,0,0,0,2013,7,64,29,1,1,0,0,0,5
1969,3,92858.4,0,1,43,2,5,7,12,1.9752733740725503,3.9512437185814275,5.44673737166631,4.727387818712341,4.663439094112067,4.90527477843843,1,0,0,1,0,0,0,2014,7,45,1,5,1,0,0,0,5
1974,1,95511.6,0,0,77,1,5,6,7,1.9278815679894448,4.1588830833596715,6.343880434126331,4.709530201312334,4.897839799950911,4.983606621708336,2,0,0,1,0,0,0,2014,12,40,5,0,1,0,0,0,5
1952,2,58908.0,0,1,52,3,7,2,9,1.9761078731375774,2.1972245773362196,4.418840607796598,2.0794415416798357,0.0,4.61512051684126,7,0,0,0,0,0,0,2013,7,61,19,0,1,0,0,0,5
1993,3,51204.0,0,0,19,1,4,2,4,1.804210600378433,1.791759469228055,3.8501476017100584,3.044522437723423,1.6094379124341003,2.772588722239781,4,0,0,0,0,0,0,2013,4,20,27,2,1,0,0,0,3
1977,3,61642.8,0,1,91,2,8,2,4,1.904155101148327,2.3978952727983707,4.382026634673881,0.0,2.4849066497880004,5.209486152841421,8,0,0,0,0,0,0,2012,10,35,25,4,1,0,0,0,5
1979,3,46442.4,1,0,78,2,3,0,4,1.372306733580753,2.70805020110221,3.2188758248682006,2.6390573296152584,2.1972245773362196,3.713572066704308,6,0,0,0,0,0,0,2013,1,34,8,5,1,0,0,0,2
1972,1,68220.0,0,1,90,1,1,1,3,1.5451936315479267,1.6094379124341003,2.995732273553991,1.0986122886681098,2.0794415416798357,0.0,2,0,0,0,0,0,0,2014,3,42,23,3,1,0,0,0,3
1980,3,41220.0,1,0,88,1,1,0,3,1.4087998161504007,1.9459101490553132,2.772588722239781,1.0986122886681098,0.6931471805599453,2.4849066497880004,7,0,0,0,0,0,0,2013,10,33,19,2,1,0,0,0,5
1978,1,83266.8,0,1,24,1,7,2,12,1.9543208505321603,2.3978952727983707,5.476463551931511,4.248495242049359,3.8501476017100584,2.772588722239781,4,0,0,0,0,0,0,2012,9,34,28,0,1,0,0,0,4
1973,1,68563.2,1,1,55,9,5,2,10,1.9085054025106725,2.1972245773362196,4.700480365792417,3.091042453358316,4.700480365792417,4.532599493153256,6,0,0,0,0,0,0,2013,9,40,7,2,1,0,0,0,3
1953,0,59565.6,0,1,78,1,1,0,3,1.4298455472897516,2.6390573296152584,1.3862943611198906,1.3862943611198906,1.791759469228055,0.0,2,0,0,0,0,0,0,2014,4,61,19,2,1,0,0,0,5
1986,2,87483.59999999999,0,0,81,1,7,5,8,2.076714544629806,4.955827057601261,6.621405651764134,0.0,2.995732273553991,3.6888794541139363,4,0,1,1,1,0,0,2013,10,27,29,5,1,0,0,0,5
1978,2,38253.6,0,1,14,1,1,0,4,1.4741440143630178,2.0794415416798357,1.791759469228055,2.3978952727983707,1.791759469228055,3.1780538303479458,3,0,0,0,0,0,0,2014,6,36,22,3,1,0,0,0,2
1971,1,18378.0,0,0,34,2,2,0,4,1.2711498482847257,2.0794415416798357,2.6390573296152584,2.772588722239781,2.1972245773362196,2.8903717578961645,5,0,0,0,0,0,0,2013,3,42,8,0,1,0,0,0,2
1974,1,42825.6,2,1,101,7,4,1,4,1.6807250824647135,1.9459101490553132,4.51085950651685,2.5649493574615367,0.6931471805599453,3.4965075614664802,8,0,0,0,0,0,0,2012,8,38,22,6,1,0,0,0,2
1983,3,48574.8,1,0,102,1,0,0,3,1.223156202527103,1.3862943611198906,2.1972245773362196,1.0986122886681098,0.0,0.0,4,0,0,0,0,0,0,2013,8,30,17,2,1,0,0,0,5
1977,1,98314.8,1,0,67,2,4,4,10,2.117203593037175,4.07753744390572,5.631211781821365,3.912023005428146,0.0,5.225746673713202,6,1,0,1,0,0,0,2012,9,35,29,2,1,0,0,0,3
1976,0,100594.8,0,0,85,0,4,7,6,2.0548571253925845,5.10594547390058,6.066108090103747,5.231108616854587,5.087596335232384,3.332204510175204,1,1,0,1,1,0,0,2013,8,37,10,2,1,0,0,0,5
1970,3,46033.2,1,0,81,3,3,1,3,1.570002974208493,1.3862943611198906,4.04305126783455,3.044522437723423,2.1972245773362196,2.70805020110221,7,0,0,0,0,0,0,2013,12,43,27,0,1,0,0,0,5
1959,3,50778.0,0,1,97,3,1,4,4,1.6659050929776016,2.9444389791664403,4.394449154672439,2.8903717578961645,2.4849066497880004,4.394449154672439,3,0,0,0,0,0,0,2013,12,54,7,2,1,0,0,0,3
1973,1,78822.0,0,1,61,1,9,2,9,2.011415706438327,2.8903717578961645,3.912023005428146,0.0,2.0794415416798357,4.060443010546419,5,0,0,0,0,0,0,2014,3,41,29,2,1,0,0,0,5
1969,0,49602.0,1,0,31,3,4,1,4,1.752790725901759,3.1354942159291497,3.091042453358316,2.833213344056216,2.70805020110221,1.791759469228055,7,0,0,0,0,0,0,2013,12,44,26,4,1,0,0,0,3
1971,1,96403.2,0,0,19,1,2,9,13,1.8516996259697707,3.1354942159291497,6.124683390894205,5.081404364984463,4.962844630259907,4.204692619390966,1,0,0,0,0,0,0,2013,9,42,9,1,1,0,0,0,4
1968,0,34104.0,1,0,43,1,1,0,2,1.1947055233182955,1.791759469228055,1.791759469228055,1.0986122886681098,0.0,0.0,6,0,0,0,0,0,0,2013,12,45,24,5,1,0,0,0,4
1988,1,36468.0,0,0,12,1,2,0,3,1.327761429538331,2.772588722239781,2.5649493574615367,3.258096538021482,0.6931471805599453,3.044522437723423,6,0,0,0,0,0,0,2013,2,25,9,2,1,0,0,0,2
1978,1,74395.2,0,1,34,3,6,4,8,2.074710802390726,2.772588722239781,4.976733742420574,0.0,0.0,3.2188758248682006,5,0,1,0,1,1,0,2013,1,35,31,4,1,0,0,0,4
1983,1,95889.6,0,0,37,1,5,6,7,1.992422841227893,4.890349128221754,6.635946555686647,3.4011973816621555,5.225746673713202,4.718498871295094,2,0,0,1,0,0,0,2013,5,30,4,2,1,0,0,0,5
1977,3,45010.8,1,0,31,2,3,0,4,1.5604997616108316,2.1972245773362196,4.04305126783455,2.5649493574615367,2.1972245773362196,1.791759469228055,7,0,0,0,0,0,0,2012,12,35,9,3,1,0,0,0,3
1979,1,85712.4,2,0,33,2,8,2,8,1.8538724045702297,4.844187086458591,5.181783550292085,2.772588722239781,4.174387269895637,3.1780538303479458,4,0,0,0,0,0,0,2014,12,35,3,6,1,0,0,0,5
1965,1,78631.2,0,1,29,1,4,4,8,1.945758217792441,3.1354942159291497,4.248495242049359,2.5649493574615367,0.0,2.302585092994046,2,0,0,0,0,0,0,2014,11,49,4,5,1,0,0,0,4
1992,1,61647.6,0,0,44,1,3,5,3,1.7026798402849839,1.791759469228055,4.624972813284271,4.174387269895637,3.295836866004329,4.770684624465665,4,0,0,0,0,0,0,2013,6,21,22,2,1,0,0,0,5
1987,3,24589.2,0,0,23,1,0,1,2,1.223156202527103,2.0794415416798357,1.791759469228055,1.6094379124341003,1.0986122886681098,2.3978952727983707,7,0,0,0,0,0,0,2013,1,26,25,0,1,0,0,0,2
1991,1,21866.4,0,0,77,1,2,0,3,1.358504720646626,2.0794415416798357,2.995732273553991,2.5649493574615367,1.9459101490553132,2.70805020110221,8,0,0,0,0,0,0,2012,12,21,31,1,1,0,0,0,5
1977,1,68326.8,0,1,26,2,3,3,10,1.8822618226261445,3.6375861597263857,4.6443908991413725,4.51085950651685,3.4011973816621555,3.912023005428146,3,0,0,0,0,0,0,2013,9,36,18,6,1,0,0,0,5
1971,2,40436.4,1,0,41,1,1,0,2,1.1947055233182955,1.9459101490553132,2.0794415416798357,0.0,1.3862943611198906,2.4849066497880004,7,1,0,0,0,0,0,2013,9,42,15,3,1,0,0,0,5
1973,2,78844.8,0,0,25,1,2,10,10,1.8949910974525486,5.170483995038151,4.31748811353631,3.6635616461296463,2.1972245773362196,5.5093883366279774,1,0,0,0,0,0,0,2013,10,40,13,3,1,0,0,0,2
1948,3,93711.6,0,0,60,1,4,7,5,1.9350305802211858,3.58351893845611,6.461468176353717,2.6390573296152584,3.784189633918261,2.3978952727983707,1,0,0,0,0,0,0,2013,11,65,12,5,1,0,0,0,3
1960,0,62798.4,0,0,70,1,3,2,6,1.8538724045702297,2.1972245773362196,3.5263605246161616,2.0794415416798357,0.0,1.0986122886681098,4,0,1,0,0,0,0,2013,8,53,28,6,1,0,0,0,5
1950,0,43135.2,1,1,31,1,0,0,3,1.2917246727283112,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,5,0,0,0,0,0,0,2013,9,63,27,0,1,0,0,0,4
1969,3,48625.2,1,1,89,1,0,1,2,1.358504720646626,1.3862943611198906,1.791759469228055,0.0,0.0,1.6094379124341003,5,0,0,0,0,0,0,2013,5,44,4,2,1,0,0,0,5
1953,3,90333.6,0,0,24,1,6,3,13,1.907551234358238,4.624972813284271,5.442417710521793,5.017279836814924,4.31748811353631,4.31748811353631,3,0,0,0,0,0,0,2013,1,60,29,5,1,0,0,0,5
1971,3,63824.4,1,0,73,2,4,1,6,1.8531520084405109,1.791759469228055,3.4339872044851463,2.0794415416798357,2.0794415416798357,2.3978952727983707,5,0,0,0,0,0,0,2013,10,42,26,2,1,0,0,0,5
1948,3,89382.0,0,0,65,1,6,7,12,1.977486115075459,5.030437921392435,6.704414354964107,5.159055299214529,3.912023005428146,3.912023005428146,3,0,0,0,0,0,0,2013,8,65,24,2,1,0,0,0,5
1953,2,74400.0,0,1,32,1,6,6,13,2.055140517070435,1.3862943611198906,4.624972813284271,0.0,0.0,3.044522437723423,4,0,0,0,1,0,0,2013,8,60,25,3,1,0,0,0,4
1982,2,50874.0,1,1,42,4,3,1,4,1.607232291151654,2.833213344056216,4.060443010546419,3.2188758248682006,2.772588722239781,3.258096538021482,7,0,0,0,0,0,0,2014,4,32,4,0,1,0,0,0,2
1978,0,41384.4,1,1,101,3,3,0,3,1.4395687003478859,3.091042453358316,3.5263605246161616,3.2188758248682006,0.6931471805599453,2.1972245773362196,9,0,0,0,0,0,0,2012,6,34,9,2,1,0,0,0,4
